,incident_key,filter_out,distance,distance_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
7650,TTR38725287188022001,False,340.11523355424555,-1.83429,0.0,CLOSURE,1,FRC6,0.4,,1,0.11314200000000002
7651,TTR37790398476048001,False,537.2542869100738,-3.47712,0.0,ROADWORKS,0.6,FRC0,1,5,0.1,-0.355424
7652,TTR38188601504012001,False,265.0692907977733,-1.20891,0.0,CLOSURE,1,FRC4,0.6,,1,0.278218
7653,TTR38456933260131000,False,506.39843971208296,-3.21999,0.0,CLOSURE,1,FRC3,0.7,,1,-0.10399800000000009
7654,TTR39319689452009000,False,294.1120082675299,-1.45093,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.009814000000000017
7655,TTR40846064584028000,False,609.9630270846899,-4.08303,0.0,CLOSURE,1,FRC4,0.6,,1,-0.296606
7656,TTL40742184332001009,True,676.4441348632375,-4.63703,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,125,0.1,-100.0
7657,TTR37530712244015001,False,502.3906846863598,-3.18659,0.0,CLOSURE,1,FRC7,0.3,,1,-0.17731800000000003
7658,TTR37845225184062001,False,469.43487869777,-2.91196,0.0,CLOSURE,1,FRC6,0.4,,1,-0.10239199999999998
7659,TTR39207156524021000,False,303.6881855579005,-1.53073,0.0,CLOSURE,1,FRC5,0.5,,1,0.193854
7660,TTR37591332156017001,False,25.92580978570709,0.78395,0.0,ACCIDENT,1,FRC1,0.9,-100,0,0.5367900000000001
7661,TTR37421069384024000,False,439.86710308078244,-2.66556,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.21311200000000002
7662,TTL36287104724014000,True,356.3936642869958,-1.96995,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,121,0.1,-100.0
7663,TTR37591332156017000,False,25.92580978570709,0.78395,0.0,CLOSURE,1,FRC1,0.9,,1,0.7367900000000001
7664,TTL36229402812026000,True,254.25629171595313,-1.1188,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,254,0.1,-100.0
7665,TTL37444154452018003_2,True,410.69463451043293,-2.42246,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,319,0.2,-100.0
7666,TTR38523318164010000,False,144.6458385432574,-0.20538,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,0.23892400000000003
7667,TTR36425606812015001,False,318.3171025799618,-1.65264,0.0,CLOSURE,1,FRC7,0.3,,1,0.12947199999999998
7668,TTL37848110388009000,True,473.90286390176925,-2.94919,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,168,0.1,-100.0
7669,TTR36307308800336000,False,256.20216757053873,-1.13502,0.0,ROADWORKS,0.6,FRC0,1,51,0.1,0.11299600000000003
7670,TTL37894301256011000,False,12.962662145958651,0.89198,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,275,0.1,0.6183960000000001
7671,TTL38494463548016001,True,147.93071507112955,-0.23276,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,113,0.1,-100.0
7672,TTL38806072936018018_2,True,452.65824390655564,-2.77215,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,97,0.1,-100.0
7673,TTR37268147632021000,False,337.3132685602233,-1.81094,0.0,CLOSURE,1,FRC5,0.5,,1,0.13781200000000002
7674,TTR36206319544028000,False,258.12339201629936,-1.15103,0.0,CLOSURE,1,FRC4,0.6,,1,0.289794
7675,TTR39714978692023001,False,536.0406634235337,-3.46701,0.0,CLOSURE,1,FRC7,0.3,,1,-0.23340200000000005
7676,TTR38705096728012000,False,209.69682688005494,-0.74747,0.0,CLOSURE,1,FRC4,0.6,,1,0.370506
7677,TTL37634592052011000,True,416.12907213233325,-2.46774,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,303,0.2,-100.0
7678,TTW37363359468016001,True,467.6193310263885,-2.89683,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
7679,TTR38875324996015001,False,419.3571615073488,-2.49464,0.0,CLOSURE,1,FRC7,0.3,,1,-0.03892800000000002
7680,TTL37908728944012001,False,14.035995417175535,0.88303,0.5,JAM_UNCONDITIONAL,0.9,FRC4,0.6,220,0.1,0.5966060000000001
7681,TTL37444152084015001,True,454.38269710942495,-2.78652,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,265,0.1,-100.0
7682,TTR37412430908023001,True,106.36003524012456,0.11367,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
7683,TTL37620162724019007_1,True,456.59231354136466,-2.80494,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,201,0.1,-100.0
7684,TTR37735602620027002,False,14.560883324077007,0.87866,0.5,ROADWORKS,0.6,FRC3,0.7,-100,0,0.535732
7685,TTL36763200528027000,True,312.78700509102316,-1.60656,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,176,0.1,-100.0
7686,TTR37611504652012000,False,492.75283164130843,-3.10627,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.381254
7687,TTR40289180104006000,False,538.8348572352462,-3.49029,0.0,CLOSURE,1,FRC6,0.4,,1,-0.21805800000000003
7688,TTL38223215200065001,True,480.0690072911935,-3.00058,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,51,0.1,-100.0
7689,TTR39712093724025000,False,529.7031717643561,-3.41419,0.0,CLOSURE,1,FRC1,0.9,,1,-0.10283800000000004
7690,TTR36105332576053000,False,233.42487570470948,-0.94521,0.0,CLOSURE,1,FRC5,0.5,,1,0.310958
7691,TTL37966429512097000,True,151.77169398541227,-0.26476,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,96,0.1,-100.0
7692,TTR37585557588027000,False,74.53311425289633,0.37889,0.0,ROADWORKS,0.6,FRC3,0.7,56,0.1,0.35577800000000004
7693,TTL40525796392010002,True,404.6569361144881,-2.37214,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,233,0.1,-100.0
7694,TTR37926041420010000,False,16.466278634004002,0.86278,0.5,CLOSURE,1,FRC2,0.8,,1,0.832556
7695,TTR39435110748004001,True,246.73518882858312,-1.05613,0.0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,-100,0,-100.0
7696,TTL37836568920004000,True,466.5582410180451,-2.88799,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,197,0.1,-100.0
7697,TTR39507241928088000,False,308.4911870818619,-1.57076,0.0,ROADWORKS,0.6,FRC0,1,39,0.1,0.025848000000000024
7698,TTR39986210964028000,False,513.1031923288264,-3.27586,0.0,CLOSURE,1,FRC4,0.6,,1,-0.13517200000000007
7699,TTR38638713716083000,False,532.8859426844623,-3.44072,0.0,CLOSURE,1,FRC3,0.7,,1,-0.148144
7700,TTL37441265024012000_2,True,488.54287635645846,-3.07119,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,151,0.1,-100.0
7701,TTR37796190420004000,False,129.6910265317093,-0.08076,0.0,CLOSURE,1,FRC4,0.6,,1,0.5038480000000001
7702,TTL40017951916019000,True,495.5695975761936,-3.12975,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,397,0.2,-100.0
7703,TTL37455695248034020,True,428.8772337256532,-2.57398,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,97,0.1,-100.0
7704,TTR38329976392011000,False,469.3318973760158,-2.9111,0.0,CLOSURE,1,FRC3,0.7,,1,-0.04221999999999995
7705,TTR37412413860021000,False,426.76484317425155,-2.55637,0.0,CLOSURE,1,FRC5,0.5,,1,-0.011273999999999978
7706,TTR40188193812105000,False,477.33383163149347,-2.97778,0.0,ROADWORKS,0.6,FRC1,0.9,702,0.5,-0.19555600000000004
7707,TTR38797418348012002,False,422.0689894626196,-2.51724,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.263448
7708,TTL38661803968145000,True,408.19564772116786,-2.40163,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,274,0.1,-100.0
7709,TTR37193128532060000,False,303.0349592071894,-1.52529,0.0,CLOSURE,1,FRC4,0.6,,1,0.21494199999999997
7710,TTR39097521532022002,False,162.55391574622703,-0.35462,0.0,CLOSURE,1,FRC6,0.4,,1,0.40907600000000005
7711,TTL39911198504004000,True,379.51587679019855,-2.16263,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,229,0.1,-100.0
7712,TTL39761156712012004_2,True,365.65559761867473,-2.04713,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,103,0.1,-100.0
7713,TTR38817613396033000,False,475.3389155949792,-2.96116,0.0,CLOSURE,1,FRC1,0.9,,1,-0.012231999999999937
7714,TTR39420673284041001,False,392.72178902311083,-2.27268,0.0,CLOSURE,1,FRC1,0.9,,1,0.12546400000000005
7715,TTL39735180392059001,True,475.81229491720865,-2.9651,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,207,0.1,-100.0
7716,TTL37859676072011013,False,9.437529142896345,0.92135,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,311,0.2,0.64427
7717,TTL36269798984027002,True,249.23777678623918,-1.07698,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,141,0.1,-100.0
7718,TTR41186552632043000,False,535.4648540219199,-3.46221,0.0,CLOSURE,1,FRC3,0.7,,1,-0.15244200000000002
7719,TTL39400475520011001,True,388.3352910248064,-2.23613,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,180,0.1,-100.0
7720,TTR38205923496023001,True,88.35200672007792,0.26373,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
7721,TTR36869967592022001,False,198.96962821978832,-0.65808,0.0,CLOSURE,1,FRC6,0.4,,1,0.348384
7722,TTR37167162216006003,False,252.1275795383806,-1.10106,0.0,ROADWORKS,0.6,FRC6,0.4,-100,0,-0.02021199999999998
7723,TTR39703437576012000,False,526.6504731409475,-3.38875,0.0,CLOSURE,1,FRC4,0.6,,1,-0.15775000000000006
7724,TTR39178292124015001,False,473.7923052587559,-2.94827,0.0,CLOSURE,1,FRC7,0.3,,1,-0.129654
7725,TTR39683255844009000,False,286.61685170772637,-1.38847,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.022305999999999965
7726,TTL37282574320011017,True,341.13794498396965,-1.84282,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,283,0.1,-100.0
7727,TTR37862561552031002,True,8.866077047873693,0.92612,0.5,CLOSURE,1,FRC7,0.3,,1,-100.0
7728,TTW39533199056016014,True,493.90011221454625,-3.11583,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
7729,TTR37487445092072000,False,227.68821607534016,-0.8974,0.0,ROADWORKS,0.6,FRC0,1,-100,0,0.14052
7730,TTL37198896936018000,True,345.09749328501533,-1.87581,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,172,0.1,-100.0
7731,TTL38205902484009000,True,483.2942917953437,-3.02745,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,140,0.1,-100.0
7732,TTR39057105460064000,False,448.52810298415346,-2.73773,0.0,ROADWORKS,0.6,FRC0,1,15,0.1,-0.20754599999999995
7733,TTR39325464376025000,False,238.93324499504348,-0.99111,0.0,CLOSURE,1,FRC1,0.9,,1,0.38177800000000006
7734,TTL40721999120011004,True,495.69571973736515,-3.1308,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,188,0.1,-100.0
7735,TTR39276391496023001,False,566.3426436205245,-3.71952,0.0,CLOSURE,1,FRC7,0.3,,1,-0.28390400000000016
7736,TTR37672097640496001,False,516.424302732408,-3.30354,0.0,CLOSURE,1,FRC0,1,,1,-0.06070800000000004
7737,TTL38878210320013000,True,423.1260956274765,-2.52605,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,160,0.1,-100.0
7738,TTR40006407736013000,False,534.0724797292102,-3.4506,0.0,CLOSURE,1,FRC5,0.5,,1,-0.19012
7739,TTR38107816624011000,False,127.96011061459656,-0.06633,0.0,CLOSURE,1,FRC3,0.7,,1,0.526734
7740,TTL37822166148011000,False,4.68562744883449,0.96095,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,320,0.2,0.65219
7741,TTR39738062516011001,False,530.8568268181361,-3.42381,0.0,CLOSURE,1,FRC3,0.7,,1,-0.1447620000000001
7742,TTL37262376776021001,True,337.01459785314205,-1.80845,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,184,0.1,-100.0
7743,TTL38846470488004003,True,423.74797354041056,-2.53123,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,127,0.1,-100.0
7744,TTR39337005220033000,False,250.0830498930815,-1.08403,0.0,CLOSURE,1,FRC1,0.9,,1,0.363194
7745,TTR36939208508055000,False,358.4333519501591,-1.98694,0.0,CLOSURE,1,FRC7,0.3,,1,0.062612
7746,TTR39048471148076000,False,152.47187469846907,-0.2706,0.0,CLOSURE,1,FRC4,0.6,,1,0.46588
7747,TTR37397986156072000,False,440.2434091212201,-2.6687,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.21373999999999999
7748,TTR39738063436012000,False,516.8175704852016,-3.30681,0.0,CLOSURE,1,FRC4,0.6,,1,-0.141362
7749,TTL37400872428011001,True,421.7375560997773,-2.51448,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,142,0.1,-100.0
7750,TTR39391834172012001,True,201.61701459776202,-0.68014,0.0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,-100,0,-100.0
7751,TTR37118122740028000,False,83.35464589990127,0.30538,0.0,CLOSURE,1,FRC4,0.6,,1,0.581076
7752,TTL36468888236023001,True,313.96570188170693,-1.61638,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,705,0.5,-100.0
7753,TTR37481676032026001,False,198.85784996960916,-0.65715,0.0,CLOSURE,1,FRC2,0.8,,1,0.42857
7754,TTL39931396500012011_2,True,381.3479722939497,-2.1779,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,631,0.4,-100.0
7755,TTL37273918436007000,True,338.3751457146384,-1.81979,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,63,0.1,-100.0
7756,TTL39931396500012011_3,True,381.50565744503746,-2.17921,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,517,0.3,-100.0
7757,TTR36973837204009000,False,292.14937517323233,-1.43458,0.0,ROADWORKS,0.6,FRC1,0.9,31,0.1,0.033084000000000016
7758,TTL40217043812012000,True,541.7141095975239,-3.51428,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,211,0.1,-100.0
7759,TTR37897187256036002,False,14.700093751021251,0.8775,0.5,ROADWORKS,0.6,FRC4,0.6,-100,0,0.5155
7760,TTR39527426852020000,False,517.2631657724818,-3.31053,0.0,CLOSURE,1,FRC4,0.6,,1,-0.14210600000000007
7761,TTL39850594748010009_1,True,524.7708529404722,-3.37309,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,243,0.1,-100.0
7762,TTR37902944404020000,False,261.05922397857563,-1.17549,0.0,CLOSURE,1,FRC4,0.6,,1,0.284902
7763,TTL37308543732033000,True,332.46090564897685,-1.77051,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,226,0.1,-100.0
7764,TTR39062897604010000,False,154.87935188108926,-0.29066,0.0,CLOSURE,1,FRC2,0.8,,1,0.501868
7765,TTR37447035760036000,False,488.95564084731035,-3.07463,0.0,CLOSURE,1,FRC4,0.6,,1,-0.09492600000000007
7766,TTL41088450024019018_3,True,505.990848799561,-3.21659,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,329,0.2,-100.0
7767,TTL38941689276021000,True,430.46462721428134,-2.58721,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,275,0.1,-100.0
7768,TTR40035261688068000,False,538.7488515272402,-3.48957,0.0,CLOSURE,1,FRC4,0.6,,1,-0.17791400000000002
7769,TTR38442525360036000,False,155.63624809468604,-0.29697,0.0,CLOSURE,1,FRC4,0.6,,1,0.460606
7770,TTR38736820136027000,False,497.85274533118724,-3.14877,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.369754
7771,TTL38872439316002005,True,424.9129953189752,-2.54094,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,124,0.1,-100.0
7772,TTL39885229316020018_3,True,381.6322379448976,-2.18027,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,160,0.1,-100.0
7773,TTL38806072832026021_3,True,452.81156287662736,-2.77343,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,216,0.1,-100.0
7774,TTR37028651728012000,False,452.12493682538843,-2.76771,0.0,CLOSURE,1,FRC4,0.6,,1,-0.03354200000000007
7775,TTL35888913376011000,True,427.46790783364906,-2.56223,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,143,0.1,-100.0
7776,TTR39700552104014000,False,527.2627264301004,-3.39386,0.0,CLOSURE,1,FRC6,0.4,,1,-0.198772
7777,TTR38855127328015001,False,411.77887487399767,-2.43149,0.0,CLOSURE,1,FRC7,0.3,,1,-0.026298000000000044
7778,TTR41440472760003000,False,531.3836822629495,-3.4282,0.0,ROADWORKS,0.6,FRC3,0.7,4,0.1,-0.40564
7779,TTR38327094180049000,False,411.49815942007115,-2.42915,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.18582999999999997
7780,TTR36093789100027000,False,251.517592675494,-1.09598,0.0,CLOSURE,1,FRC3,0.7,,1,0.320804
7781,TTR38130891468049000,False,295.56460689774264,-1.46304,0.0,ROADWORKS,0.6,FRC1,0.9,241,0.1,0.02739200000000004
7782,TTR37695203988076000,False,67.1813039298187,0.44016,0.0,ROADWORKS,0.6,FRC4,0.6,83,0.1,0.348032
7783,TTR38820501848020002,False,421.05999147619667,-2.50883,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.26176600000000005
7784,TTR39146573896020000,False,168.45590522225362,-0.4038,0.0,CLOSURE,1,FRC4,0.6,,1,0.43924
7785,TTR39210029028584001,True,526.1455124832949,-3.38455,0.0,HAZARD,1,FRC0,1,,1,-100.0
7786,TTR39717875036003000,False,366.5737454815648,-2.05478,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.15095600000000006
7787,TTL38904179300011002,True,422.00948087174714,-2.51675,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,111,0.1,-100.0
7788,TTR40017949576012000,False,531.0199120462123,-3.42517,0.0,CLOSURE,1,FRC4,0.6,,1,-0.16503400000000001
7789,TTR38953230264067000,False,442.36135148323564,-2.68634,0.0,CLOSURE,1,FRC3,0.7,,1,0.00273200000000004
7790,TTR39611104380014000,False,516.5438981913761,-3.30453,0.0,CLOSURE,1,FRC6,0.4,,1,-0.18090600000000007
7791,TTL37859649764011000,True,516.1689441021703,-3.30141,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,184,0.1,-100.0
7792,TTL39726524272464000,True,474.1422049220686,-2.95119,0.0,NONLOS_DELAY,0.8,FRC0,1,63,0.1,-100.0
7793,TTR36431377756075000,False,313.84910826544575,-1.61541,0.0,CLOSURE,1,FRC3,0.7,,1,0.21691799999999997
7794,TTR41558770832003001,True,587.3108580395609,-3.89426,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
7795,TTR37149846224051000,False,320.8768921314298,-1.67397,0.0,CLOSURE,1,FRC3,0.7,,1,0.20520599999999997
7796,TTR39403379152011001,True,196.18827437091377,-0.6349,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
7797,TTR37559567608022000,False,481.92850259603694,-3.01607,0.0,CLOSURE,1,FRC6,0.4,,1,-0.12321399999999999
7798,TTL38052984568017011,True,301.12693035875134,-1.50939,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,1784,1.0,-100.0
7799,TTL38881095576011005,True,425.67674537418173,-2.54731,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,108,0.1,-100.0
7800,TTL37752915468019017_3,False,7.213146194042922,0.93989,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,198,0.1,0.627978
7801,TTR37374916748015001,False,174.582512306674,-0.45485,0.0,CLOSURE,1,FRC7,0.3,,1,0.36903
7802,TTL40219929292003000,True,541.6380769433185,-3.51365,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,117,0.1,-100.0
7803,TTR39882344196004000,False,379.594054609865,-2.16328,0.0,CLOSURE,1,FRC4,0.6,,1,0.08734400000000003
7804,TTR38318444448033000,False,286.95758518225955,-1.39131,0.0,ROADWORKS,0.6,FRC1,0.9,15,0.1,0.04173800000000001
7805,TTR38664694652009002,False,314.5385533117109,-1.62115,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.02423
7806,TTL37490320536010000,True,422.486090272008,-2.52072,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,278,0.1,-100.0
7807,TTL38635844628018012,True,236.74508407954576,-0.97288,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,164,0.1,-100.0
7808,TTR38710871580011000,False,148.7914244555113,-0.23993,0.0,CLOSURE,1,FRC3,0.7,,1,0.492014
7809,TTL40052575964041010,True,513.5679356382783,-3.27973,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,208,0.1,-100.0
7810,TTR37597078748320000,False,469.53342483757143,-2.91278,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.26255600000000007
7811,TTL39914076432003002_2,True,491.453044286307,-3.09544,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,115,0.1,-100.0
7812,TTR39181197700007000,False,179.34277926207866,-0.49452,0.0,CLOSURE,1,FRC7,0.3,,1,0.36109600000000003
7813,TTL38869553976009011_2,True,422.0877982546338,-2.5174,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,663,0.5,-100.0
7814,TTR38153966568076000,False,449.5025616179559,-2.74585,0.0,CLOSURE,1,FRC4,0.6,,1,-0.02917000000000003
7815,TTL38869553976009011_1,True,422.0877982546338,-2.5174,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,830,0.6,-100.0
7816,TTL38869553976009011_3,True,422.0877982546338,-2.5174,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,771,0.5,-100.0
7817,TTL38070298688024000,True,269.4160344789474,-1.24513,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,49,0.1,-100.0
7818,TTR35816784008127000,False,333.2766302154042,-1.77731,0.0,CLOSURE,1,FRC7,0.3,,1,0.10453800000000002
7819,TTR38794546748023000,False,186.55411069668764,-0.55462,0.0,CLOSURE,1,FRC7,0.3,,1,0.349076
7820,TTR39311024612073000,False,429.073928412091,-2.57562,0.0,CLOSURE,1,FRC1,0.9,,1,0.06487600000000002
7821,TTL37833682656012002,True,481.1353039885195,-3.00946,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,191,0.1,-100.0
7822,TTR37773089412003000,False,473.0259714230693,-2.94188,0.0,CLOSURE,1,FRC3,0.7,,1,-0.048376
7823,TTL41050939212012000_3,True,506.07426171265524,-3.21729,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,259,0.1,-100.0
7824,TTR37334503196067000,False,507.4898538080933,-3.22908,0.0,CLOSURE,1,FRC3,0.7,,1,-0.10581600000000008
7825,TTL37637477620012000,True,413.0930585448719,-2.44244,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,290,0.1,-100.0
7826,TTR38396358496029000,False,151.83731336937947,-0.26531,0.0,CLOSURE,1,FRC5,0.5,,1,0.44693800000000006
7827,TTL37775999860015000,True,15.11160379257804,0.87407,0.5,JAM_UNCONDITIONAL,0.9,FRC7,0.3,143,0.1,-100.0
7828,TTL38018350480011001_2,True,469.67255111911675,-2.91394,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,119,0.1,-100.0
7829,TTR37804846880018000,False,129.59084162930924,-0.07992,0.0,CLOSURE,1,FRC2,0.8,,1,0.544016
7830,TTL37778884600018008_2,False,3.5267176272159686,0.97061,1.0,JAM_CONDITIONAL,0.9,FRC2,0.8,506,0.3,0.794122
7831,TTL39914076432003002_1,True,491.453044286307,-3.09544,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,128,0.1,-100.0
7832,TTL39893877324009001,True,507.8092279927231,-3.23174,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,196,0.1,-100.0
7833,TTL40182423260011000,True,473.5535462658135,-2.94628,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,129,0.1,-100.0
7834,TTL37663467832010000_2,False,16.41316479531592,0.86322,0.5,JAM_CONDITIONAL,0.9,FRC2,0.8,1707,1.0,0.812644
7835,TTL36240945520010007,True,242.53226294530953,-1.0211,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,275,0.1,-100.0
7836,TTL36552566264019000,True,296.66906032550247,-1.47224,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,203,0.1,-100.0
7837,TTL37752915144003003_4,False,13.855204904836713,0.88454,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,510,0.3,0.6569079999999999
7838,TTL37752915144003003_3,False,13.855204904836713,0.88454,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,517,0.3,0.6569079999999999
7839,TTR39313902936124000,False,549.099793420628,-3.57583,0.0,CLOSURE,1,FRC4,0.6,,1,-0.195166
7840,TTR37161388608065000,False,308.0156212410783,-1.5668,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.01336000000000001
7841,TTR37374902864028000,False,439.32561163029425,-2.66105,0.0,CLOSURE,1,FRC4,0.6,,1,-0.012209999999999943
7842,TTR39085951844064000,False,588.6679311639541,-3.90557,0.0,ROADWORKS,0.6,FRC0,1,17,0.1,-0.44111400000000006
7843,TTL37750029596035015_4,False,14.698014733898852,0.87752,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,242,0.1,0.615504
7844,TTR39394723496011000,False,196.06364434189996,-0.63386,0.0,ROADWORKS,0.6,FRC3,0.7,3,0.1,0.15322799999999998
7845,TTL40721998840025002,True,498.7680271771143,-3.1564,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,176,0.1,-100.0
7846,TTR39362983368004001,True,191.08553799122143,-0.59238,0.0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,-100,0,-100.0
7847,TTR38817616288020002,False,424.09591301404976,-2.53413,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.2668260000000001
7848,TTR39420667444035000,False,489.3698908811871,-3.07808,0.0,ROADWORKS,0.6,FRC3,0.7,37,0.1,-0.335616
7849,TTR40179534348003000,False,524.5156539080187,-3.37096,0.0,CLOSURE,1,FRC3,0.7,,1,-0.13419200000000014
7850,TTR37796197156025000,False,2.0212665099309293,0.98316,1.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.6966320000000001
7851,TTL37527828184009000,True,478.9858308643845,-2.99155,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,28,0.1,-100.0
7852,TTR40961483076025000,False,597.9276067951814,-3.98273,0.0,CLOSURE,1,FRC1,0.9,,1,-0.21654599999999996
7853,TTL40280523744009011,True,538.5371567228738,-3.48781,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,189,0.1,-100.0
7854,TTR39178285768022000,False,586.862076016912,-3.89052,0.0,CLOSURE,1,FRC6,0.4,,1,-0.2981039999999999
7855,TTR40052576292011001,False,509.0931552542956,-3.24244,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.38848800000000006
7856,TTR38676240676023001,False,237.90705756093033,-0.98256,0.0,CLOSURE,1,FRC7,0.3,,1,0.263488
7857,TTL39761156656003000,True,365.81020471309876,-2.04842,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,66,0.1,-100.0
